id,kode_sumber,entitas_parent,entitas_child,kategori,tahun,periode,nilai,created_at
1386,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang,nan,2018,Triwulan I,494201.62,2026-07-09 11:56:13.319
1387,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang,nan,2018,Triwulan II,489856.57,2026-07-09 11:56:13.319
1388,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang,nan,2018,Triwulan III,528386.21,2026-07-09 11:56:13.319
1389,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang,nan,2018,Triwulan IV,526034.04,2026-07-09 11:56:13.319
1390,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang,nan,2018,Tahunan,2038478.44,2026-07-09 11:56:13.319
1391,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang Non-migas,nan,2018,Triwulan I,436308.14,2026-07-09 11:56:13.319
1392,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang Non-migas,nan,2018,Triwulan II,428155.15,2026-07-09 11:56:13.319
1393,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang Non-migas,nan,2018,Triwulan III,472600.42,2026-07-09 11:56:13.319
1394,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang Non-migas,nan,2018,Triwulan IV,468172.3,2026-07-09 11:56:13.319
1395,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang Non-migas,nan,2018,Tahunan,1805236,2026-07-09 11:56:13.319
1396,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang migas,nan,2018,Triwulan I,57893.49,2026-07-09 11:56:13.319
1397,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang migas,nan,2018,Triwulan II,61701.42,2026-07-09 11:56:13.319
1398,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang migas,nan,2018,Triwulan III,55785.79,2026-07-09 11:56:13.319
1399,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang migas,nan,2018,Triwulan IV,57861.74,2026-07-09 11:56:13.319
1400,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Barang migas,nan,2018,Tahunan,233242.43,2026-07-09 11:56:13.319
1401,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Jasa,nan,2018,Triwulan I,59259.68,2026-07-09 11:56:13.319
1402,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Jasa,nan,2018,Triwulan II,58726.43,2026-07-09 11:56:13.319
1403,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Jasa,nan,2018,Triwulan III,69799.54,2026-07-09 11:56:13.319
1404,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Jasa,nan,2018,Triwulan IV,60130.81,2026-07-09 11:56:13.319
1405,s20102ptadhkmp2018,Ekspor Barang dan Jasa,Jasa,nan,2018,Tahunan,247916.46,2026-07-09 11:56:13.319
1406,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,,nan,2018,Triwulan I,523195.61,2026-07-09 11:56:13.319
1407,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,,nan,2018,Triwulan II,526297.24,2026-07-09 11:56:13.319
1408,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,,nan,2018,Triwulan III,568282.63,2026-07-09 11:56:13.319
1409,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,,nan,2018,Triwulan IV,585494.45,2026-07-09 11:56:13.319
1410,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,,nan,2018,Tahunan,2203269.94,2026-07-09 11:56:13.319
1411,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang,nan,2018,Triwulan I,454812.68,2026-07-09 11:56:13.319
1412,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang,nan,2018,Triwulan II,455714.76,2026-07-09 11:56:13.319
1413,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang,nan,2018,Triwulan III,496697.91,2026-07-09 11:56:13.319
1414,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang,nan,2018,Triwulan IV,508352.5,2026-07-09 11:56:13.319
1415,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang,nan,2018,Tahunan,1915577.84,2026-07-09 11:56:13.319
1416,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2018,Triwulan I,377388.93,2026-07-09 11:56:13.319
1417,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2018,Triwulan II,375223.54,2026-07-09 11:56:13.319
1418,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2018,Triwulan III,410974.1,2026-07-09 11:56:13.319
1419,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2018,Triwulan IV,421344.64,2026-07-09 11:56:13.319
1420,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang Non-migas,nan,2018,Tahunan,1584931.21,2026-07-09 11:56:13.319
1421,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2018,Triwulan I,77423.75,2026-07-09 11:56:13.319
1422,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2018,Triwulan II,80491.22,2026-07-09 11:56:13.319
1423,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2018,Triwulan III,85723.81,2026-07-09 11:56:13.319
1424,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2018,Triwulan IV,87007.85,2026-07-09 11:56:13.319
1425,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Barang migas,nan,2018,Tahunan,330646.63,2026-07-09 11:56:13.319
1426,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Jasa,nan,2018,Triwulan I,68382.93,2026-07-09 11:56:13.319
1427,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Jasa,nan,2018,Triwulan II,70582.48,2026-07-09 11:56:13.319
1428,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Jasa,nan,2018,Triwulan III,71584.72,2026-07-09 11:56:13.319
1429,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Jasa,nan,2018,Triwulan IV,77141.96,2026-07-09 11:56:13.319
1430,s20102ptadhkmp2018,Dikurangi Impor Barang dan Jasa,Jasa,nan,2018,Tahunan,287692.1,2026-07-09 11:56:13.319
1431,s20102ptadhkmp2018,Diskrepansi Statistik,,nan,2018,Triwulan I,30195.04,2026-07-09 11:56:13.319
1432,s20102ptadhkmp2018,Diskrepansi Statistik,,nan,2018,Triwulan II,52806.54,2026-07-09 11:56:13.319
1433,s20102ptadhkmp2018,Diskrepansi Statistik,,nan,2018,Triwulan III,51087.72,2026-07-09 11:56:13.319
1434,s20102ptadhkmp2018,Diskrepansi Statistik,,nan,2018,Triwulan IV,-36344.94,2026-07-09 11:56:13.319
1435,s20102ptadhkmp2018,Diskrepansi Statistik,,nan,2018,Tahunan,97744.36,2026-07-09 11:56:13.319
1436,s20102ptadhkmp2018,PRODUK DOMESTIK BRUTO,,nan,2018,Triwulan I,2498697.5,2026-07-09 11:56:13.319
1437,s20102ptadhkmp2018,PRODUK DOMESTIK BRUTO,,nan,2018,Triwulan II,2603852.6,2026-07-09 11:56:13.319
1438,s20102ptadhkmp2018,PRODUK DOMESTIK BRUTO,,nan,2018,Triwulan III,2684332.2,2026-07-09 11:56:13.319
1439,s20102ptadhkmp2018,PRODUK DOMESTIK BRUTO,,nan,2018,Triwulan IV,2638969.6,2026-07-09 11:56:13.319
1440,s20102ptadhkmp2018,PRODUK DOMESTIK BRUTO,,nan,2018,Tahunan,10425851.9,2026-07-09 11:56:13.319
1441,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,,nan,2019,Triwulan I,1442549.48,2026-07-09 11:56:13.319
1442,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,,nan,2019,Triwulan II,1467584.81,2026-07-09 11:56:13.319
1443,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,,nan,2019,Triwulan III,1512796.69,2026-07-09 11:56:13.319
1444,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,,nan,2019,Triwulan IV,1513468.49,2026-07-09 11:56:13.319
1445,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,,nan,2019,Tahunan,5936399.47,2026-07-09 11:56:13.319
1446,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2019,Triwulan I,530680.73,2026-07-09 11:56:13.319
1447,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2019,Triwulan II,539118.68,2026-07-09 11:56:13.319
1448,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2019,Triwulan III,556717.17,2026-07-09 11:56:13.319
1449,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2019,Triwulan IV,552602.57,2026-07-09 11:56:13.319
1450,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,"Makanan dan Minuman, Selain Restoran",nan,2019,Tahunan,2179119.14,2026-07-09 11:56:13.319
1451,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2019,Triwulan I,56594.61,2026-07-09 11:56:13.319
1452,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2019,Triwulan II,58060.26,2026-07-09 11:56:13.319
1453,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2019,Triwulan III,57882.24,2026-07-09 11:56:13.319
1454,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2019,Triwulan IV,58383.42,2026-07-09 11:56:13.319
1455,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,"Pakaian, Alas Kaki dan Jasa Perawatannya",nan,2019,Tahunan,230920.53,2026-07-09 11:56:13.319
1456,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2019,Triwulan I,194291.96,2026-07-09 11:56:13.319
1457,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2019,Triwulan II,197612.11,2026-07-09 11:56:13.319
1458,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2019,Triwulan III,200549.95,2026-07-09 11:56:13.319
1459,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2019,Triwulan IV,203922.14,2026-07-09 11:56:13.319
1460,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Perumahan dan Perlengkapan Rumahtangga,nan,2019,Tahunan,796376.16,2026-07-09 11:56:13.319
1461,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2019,Triwulan I,101012.98,2026-07-09 11:56:13.319
1462,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2019,Triwulan II,102066.59,2026-07-09 11:56:13.319
1463,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2019,Triwulan III,107270.27,2026-07-09 11:56:13.319
1464,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2019,Triwulan IV,107293.81,2026-07-09 11:56:13.319
1465,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Kesehatan dan Pendidikan,nan,2019,Tahunan,417643.65,2026-07-09 11:56:13.319
1466,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2019,Triwulan I,357092.58,2026-07-09 11:56:13.319
1467,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2019,Triwulan II,364618.75,2026-07-09 11:56:13.319
1468,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2019,Triwulan III,376648.13,2026-07-09 11:56:13.319
1469,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2019,Triwulan IV,376325.65,2026-07-09 11:56:13.319
1470,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Transportasi dan Komunikasi,nan,2019,Tahunan,1474685.11,2026-07-09 11:56:13.319
1471,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2019,Triwulan I,135257.07,2026-07-09 11:56:13.319
1472,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2019,Triwulan II,137644.28,2026-07-09 11:56:13.319
1473,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2019,Triwulan III,143615.96,2026-07-09 11:56:13.319
1474,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2019,Triwulan IV,145450.15,2026-07-09 11:56:13.319
1475,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Restoran dan Hotel,nan,2019,Tahunan,561967.47,2026-07-09 11:56:13.319
1476,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2019,Triwulan I,67619.54,2026-07-09 11:56:13.319
1477,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2019,Triwulan II,68464.13,2026-07-09 11:56:13.319
1478,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2019,Triwulan III,70112.98,2026-07-09 11:56:13.319
1479,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2019,Triwulan IV,69490.74,2026-07-09 11:56:13.319
1480,s20102ptadhkmp2019,Pengeluaran Konsumsi Rumahtangga,Lainnya,nan,2019,Tahunan,275687.39,2026-07-09 11:56:13.319
1481,s20102ptadhkmp2019,Pengeluaran Konsumsi LNPRT,,nan,2019,Triwulan I,34348.26,2026-07-09 11:56:13.319
1482,s20102ptadhkmp2019,Pengeluaran Konsumsi LNPRT,,nan,2019,Triwulan II,35070.44,2026-07-09 11:56:13.319
1483,s20102ptadhkmp2019,Pengeluaran Konsumsi LNPRT,,nan,2019,Triwulan III,33238.36,2026-07-09 11:56:13.319
1484,s20102ptadhkmp2019,Pengeluaran Konsumsi LNPRT,,nan,2019,Triwulan IV,33370.36,2026-07-09 11:56:13.319
1485,s20102ptadhkmp2019,Pengeluaran Konsumsi LNPRT,,nan,2019,Tahunan,136027.41,2026-07-09 11:56:13.319
1486,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,,nan,2019,Triwulan I,153748.38,2026-07-09 11:56:13.319
1487,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,,nan,2019,Triwulan II,209471.3,2026-07-09 11:56:13.319
1488,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,,nan,2019,Triwulan III,207784.19,2026-07-09 11:56:13.319
1489,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,,nan,2019,Triwulan IV,284959.13,2026-07-09 11:56:13.319
1490,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,,nan,2019,Tahunan,855962.99,2026-07-09 11:56:13.319
1491,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2019,Triwulan I,94859.72,2026-07-09 11:56:13.319
1492,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2019,Triwulan II,131553.53,2026-07-09 11:56:13.319
1493,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2019,Triwulan III,126641.95,2026-07-09 11:56:13.319
1494,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2019,Triwulan IV,178440.02,2026-07-09 11:56:13.319
1495,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,Konsumsi Kolektif,nan,2019,Tahunan,531495.22,2026-07-09 11:56:13.319
1496,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2019,Triwulan I,58888.66,2026-07-09 11:56:13.319
1497,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2019,Triwulan II,77917.77,2026-07-09 11:56:13.319
1498,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2019,Triwulan III,81142.24,2026-07-09 11:56:13.319
1499,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2019,Triwulan IV,106519.11,2026-07-09 11:56:13.319
1500,s20102ptadhkmp2019,Pengeluaran Konsumsi Pemerintah,Konsumsi Individu,nan,2019,Tahunan,324467.77,2026-07-09 11:56:13.319
1501,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,,nan,2019,Triwulan I,861640.89,2026-07-09 11:56:13.319
1502,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,,nan,2019,Triwulan II,865774.7,2026-07-09 11:56:13.319
1503,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,,nan,2019,Triwulan III,917553.03,2026-07-09 11:56:13.319
1504,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,,nan,2019,Triwulan IV,952695.51,2026-07-09 11:56:13.319
1505,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,,nan,2019,Tahunan,3597664.13,2026-07-09 11:56:13.319
1506,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2019,Triwulan I,645280.75,2026-07-09 11:56:13.319
1507,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2019,Triwulan II,648328.86,2026-07-09 11:56:13.319
1508,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2019,Triwulan III,679372.09,2026-07-09 11:56:13.319
1509,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2019,Triwulan IV,714321.39,2026-07-09 11:56:13.319
1510,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Bangunan,nan,2019,Tahunan,2687303.09,2026-07-09 11:56:13.319
1511,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2019,Triwulan I,91463.63,2026-07-09 11:56:13.319
1512,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2019,Triwulan II,88203.06,2026-07-09 11:56:13.319
1513,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2019,Triwulan III,105040.8,2026-07-09 11:56:13.319
1514,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2019,Triwulan IV,102294.38,2026-07-09 11:56:13.319
1515,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Mesin dan Perlengkapan,nan,2019,Tahunan,387001.88,2026-07-09 11:56:13.319
1516,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2019,Triwulan I,47346.78,2026-07-09 11:56:13.319
1517,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2019,Triwulan II,47270.55,2026-07-09 11:56:13.319
1518,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2019,Triwulan III,48779.61,2026-07-09 11:56:13.319
1519,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2019,Triwulan IV,50123.26,2026-07-09 11:56:13.319
1520,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Kendaraan,nan,2019,Tahunan,193520.2,2026-07-09 11:56:13.319
1521,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2019,Triwulan I,14026.39,2026-07-09 11:56:13.319
1522,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2019,Triwulan II,13741.14,2026-07-09 11:56:13.319
1523,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2019,Triwulan III,15183.24,2026-07-09 11:56:13.319
1524,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2019,Triwulan IV,15162.73,2026-07-09 11:56:13.319
1525,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Peralatan Lainnya,nan,2019,Tahunan,58113.51,2026-07-09 11:56:13.319
1526,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2019,Triwulan I,43504.46,2026-07-09 11:56:13.319
1527,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2019,Triwulan II,46918.68,2026-07-09 11:56:13.319
1528,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2019,Triwulan III,47243.73,2026-07-09 11:56:13.319
1529,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2019,Triwulan IV,52084.23,2026-07-09 11:56:13.319
1530,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,CBR,nan,2019,Tahunan,189751.1,2026-07-09 11:56:13.319
1531,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2019,Triwulan I,20018.87,2026-07-09 11:56:13.319
1532,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2019,Triwulan II,21312.41,2026-07-09 11:56:13.319
1533,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2019,Triwulan III,21933.56,2026-07-09 11:56:13.319
1534,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2019,Triwulan IV,18709.51,2026-07-09 11:56:13.319
1535,s20102ptadhkmp2019,Pembentukan Modal Tetap Domestik Bruto,Produk Kekayaan Intelektual,nan,2019,Tahunan,81974.36,2026-07-09 11:56:13.319
1536,s20102ptadhkmp2019,Perubahan Inventori,,nan,2019,Triwulan I,61523.99,2026-07-09 11:56:13.319
1537,s20102ptadhkmp2019,Perubahan Inventori,,nan,2019,Triwulan II,59179.55,2026-07-09 11:56:13.319
1538,s20102ptadhkmp2019,Perubahan Inventori,,nan,2019,Triwulan III,35709.17,2026-07-09 11:56:13.319
1539,s20102ptadhkmp2019,Perubahan Inventori,,nan,2019,Triwulan IV,-26458.87,2026-07-09 11:56:13.319
1540,s20102ptadhkmp2019,Perubahan Inventori,,nan,2019,Tahunan,129953.84,2026-07-09 11:56:13.319
1541,s20102ptadhkmp2019,Ekspor Barang dan Jasa,,nan,2019,Triwulan I,547617.75,2026-07-09 11:56:13.319
1542,s20102ptadhkmp2019,Ekspor Barang dan Jasa,,nan,2019,Triwulan II,541848.28,2026-07-09 11:56:13.319
1543,s20102ptadhkmp2019,Ekspor Barang dan Jasa,,nan,2019,Triwulan III,603451.13,2026-07-09 11:56:13.319
1544,s20102ptadhkmp2019,Ekspor Barang dan Jasa,,nan,2019,Triwulan IV,582571.09,2026-07-09 11:56:13.319
1545,s20102ptadhkmp2019,Ekspor Barang dan Jasa,,nan,2019,Tahunan,2275488.26,2026-07-09 11:56:13.319
1546,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang,nan,2019,Triwulan I,489170.45,2026-07-09 11:56:13.319
1547,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang,nan,2019,Triwulan II,482360.73,2026-07-09 11:56:13.319
1548,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang,nan,2019,Triwulan III,535250.24,2026-07-09 11:56:13.319
1549,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang,nan,2019,Triwulan IV,520066.41,2026-07-09 11:56:13.319
1550,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang,nan,2019,Tahunan,2026847.84,2026-07-09 11:56:13.319
1551,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang Non-migas,nan,2019,Triwulan I,435084.7,2026-07-09 11:56:13.319
1552,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang Non-migas,nan,2019,Triwulan II,438150.68,2026-07-09 11:56:13.319
1553,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang Non-migas,nan,2019,Triwulan III,484173.11,2026-07-09 11:56:13.319
1554,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang Non-migas,nan,2019,Triwulan IV,472112.95,2026-07-09 11:56:13.319
1555,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang Non-migas,nan,2019,Tahunan,1829521.44,2026-07-09 11:56:13.319
1556,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang migas,nan,2019,Triwulan I,54085.75,2026-07-09 11:56:13.319
1557,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang migas,nan,2019,Triwulan II,44210.06,2026-07-09 11:56:13.319
1558,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang migas,nan,2019,Triwulan III,51077.13,2026-07-09 11:56:13.319
1559,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang migas,nan,2019,Triwulan IV,47953.47,2026-07-09 11:56:13.319
1560,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Barang migas,nan,2019,Tahunan,197326.4,2026-07-09 11:56:13.319
1561,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Jasa,nan,2019,Triwulan I,58447.3,2026-07-09 11:56:13.319
1562,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Jasa,nan,2019,Triwulan II,59487.55,2026-07-09 11:56:13.319
1563,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Jasa,nan,2019,Triwulan III,68200.89,2026-07-09 11:56:13.319
1564,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Jasa,nan,2019,Triwulan IV,62504.68,2026-07-09 11:56:13.319
1565,s20102ptadhkmp2019,Ekspor Barang dan Jasa,Jasa,nan,2019,Tahunan,248640.42,2026-07-09 11:56:13.319
1566,s20102ptadhkmp2019,Dikurangi Impor Barang dan Jasa,,nan,2019,Triwulan I,492861.99,2026-07-09 11:56:13.319
1567,s20102ptadhkmp2019,Dikurangi Impor Barang dan Jasa,,nan,2019,Triwulan II,495399.15,2026-07-09 11:56:13.319
1568,s20102ptadhkmp2019,Dikurangi Impor Barang dan Jasa,,nan,2019,Triwulan III,519921.79,2026-07-09 11:56:13.319
1569,s20102ptadhkmp2019,Dikurangi Impor Barang dan Jasa,,nan,2019,Triwulan IV,538061.27,2026-07-09 11:56:13.319
1570,s20102ptadhkmp2019,Dikurangi Impor Barang dan Jasa,,nan,2019,Tahunan,2046244.2,2026-07-09 11:56:13.319
